Store,Dept,Date,Weekly_Pred,IsHoliday
1.0,8.0,2011-11-18,35950.54691352903,0.0
1.0,8.0,2011-11-25,33899.0118839683,1.0
1.0,8.0,2011-12-02,35903.16639089606,0.0
1.0,8.0,2011-12-09,35799.797907419575,0.0
1.0,8.0,2011-12-16,36974.93183670858,0.0
1.0,8.0,2011-12-23,41333.051571240925,0.0
1.0,8.0,2011-12-30,32734.94604892448,1.0
1.0,9.0,2011-11-04,40522.85806929651,0.0
1.0,9.0,2011-11-11,35299.85030105366,0.0
1.0,9.0,2011-11-18,33935.238031293666,0.0
1.0,9.0,2011-11-25,44112.97514899953,1.0
1.0,9.0,2011-12-02,28632.44926057237,0.0
1.0,9.0,2011-12-09,28823.79849812801,0.0
1.0,9.0,2011-12-16,30287.578817212423,0.0
1.0,9.0,2011-12-23,47177.37566848023,0.0
1.0,9.0,2011-12-30,21983.751047216523,1.0
1.0,10.0,2011-11-04,31270.289640713825,0.0
1.0,10.0,2011-11-11,27628.33793349412,0.0
1.0,10.0,2011-11-18,27676.771974165567,0.0
1.0,10.0,2011-11-25,28700.30847207747,1.0
1.0,10.0,2011-12-02,27355.037306518403,0.0
1.0,10.0,2011-12-09,27994.635645704686,0.0
1.0,10.0,2011-12-16,28488.3431599565,0.0
1.0,10.0,2011-12-23,32460.4349605845,0.0
1.0,10.0,2011-12-30,25980.606315123958,1.0
1.0,11.0,2011-11-04,28326.798796511895,0.0
1.0,11.0,2011-11-11,22931.03199874208,0.0
1.0,11.0,2011-11-18,25545.932074857585,0.0
1.0,11.0,2011-11-25,32548.424915717624,1.0
1.0,11.0,2011-12-02,30403.026082094468,0.0
1.0,11.0,2011-12-09,31062.25614928984,0.0
1.0,11.0,2011-12-16,31054.67253974144,0.0
1.0,11.0,2011-12-23,34111.58885554987,0.0
1.0,11.0,2011-12-30,23090.78670927015,1.0
1.0,12.0,2011-11-04,9451.801087537593,0.0
1.0,12.0,2011-11-11,11306.340356298419,0.0
1.0,12.0,2011-11-18,8198.23103276668,0.0
1.0,12.0,2011-11-25,10091.575866196117,1.0
1.0,12.0,2011-12-02,8258.860863278316,0.0
1.0,12.0,2011-12-09,7649.733820835756,0.0
1.0,12.0,2011-12-16,7613.144927144329,0.0
1.0,12.0,2011-12-23,7574.562496162764,0.0
1.0,12.0,2011-12-30,7340.231457862816,1.0
1.0,13.0,2011-11-04,39422.89397143016,0.0
1.0,13.0,2011-11-11,36967.65006495083,0.0
1.0,13.0,2011-11-18,37270.23098904595,0.0
1.0,13.0,2011-11-25,36761.193017943784,1.0
1.0,13.0,2011-12-02,36084.728724812645,0.0
1.0,13.0,2011-12-09,35437.66618430663,0.0
1.0,13.0,2011-12-16,34248.84332041491,0.0
1.0,13.0,2011-12-23,36733.18861761505,0.0
1.0,13.0,2011-12-30,33534.732901415344,1.0
1.0,14.0,2011-11-04,13955.859693218255,0.0
1.0,14.0,2011-11-11,14186.77903874719,0.0
1.0,14.0,2011-11-18,18337.284712216584,0.0
1.0,14.0,2011-11-25,37171.817508497275,1.0
1.0,14.0,2011-12-02,16147.548048524768,0.0
1.0,14.0,2011-12-09,20788.671214172384,0.0
1.0,14.0,2011-12-16,28188.353542772355,0.0
1.0,14.0,2011-12-23,48730.57460200309,0.0
1.0,14.0,2011-12-30,17209.338583375444,1.0
1.0,16.0,2011-11-04,4915.946881399636,0.0
1.0,16.0,2011-11-11,4897.332017050737,0.0
1.0,16.0,2011-11-18,3964.1346869851996,0.0
1.0,16.0,2011-11-25,6577.016475947255,1.0
1.0,16.0,2011-12-02,3235.834753803124,0.0
1.0,16.0,2011-12-09,3212.844890453068,0.0
1.0,16.0,2011-12-16,3540.8861062681835,0.0
1.0,16.0,2011-12-23,5669.48140318101,0.0
1.0,16.0,2011-12-30,3646.0788048800614,1.0
1.0,17.0,2011-11-04,8564.510389694271,0.0
1.0,17.0,2011-11-11,8413.683769639141,0.0
1.0,17.0,2011-11-18,9473.782148984053,0.0
1.0,17.0,2011-11-25,12770.501081253427,1.0
1.0,17.0,2011-12-02,9642.910889991119,0.0
1.0,17.0,2011-12-09,10977.530660050481,0.0
1.0,17.0,2011-12-16,12872.35617679523,0.0
1.0,17.0,2011-12-23,18829.623475377473,0.0
1.0,17.0,2011-12-30,8556.622085464445,1.0
1.0,18.0,2011-11-04,10960.975655022165,0.0
1.0,18.0,2011-11-11,8294.039571787784,0.0
1.0,18.0,2011-11-18,14303.077398934023,0.0
1.0,18.0,2011-11-25,33841.43816234553,1.0
1.0,18.0,2011-12-02,51725.20950215738,0.0
1.0,18.0,2011-12-09,46218.96675843475,0.0
1.0,18.0,2011-12-16,33162.400985026354,0.0
1.0,18.0,2011-12-23,22981.10088784629,0.0
1.0,18.0,2011-12-30,19187.020452585624,1.0
1.0,19.0,2011-11-04,998.9143391189766,0.0
1.0,19.0,2011-11-11,1148.5352616328648,0.0
1.0,19.0,2011-11-18,1112.6129726457777,0.0
1.0,19.0,2011-11-25,1177.661489054318,1.0
1.0,19.0,2011-12-02,1414.5633360193945,0.0
1.0,19.0,2011-12-09,1458.441767716887,0.0
1.0,19.0,2011-12-16,1386.4645931670577,0.0
1.0,19.0,2011-12-23,1204.654465401419,0.0
1.0,19.0,2011-12-30,483.47236886060745,1.0
1.0,20.0,2011-11-04,2791.5847008778514,0.0
1.0,20.0,2011-11-11,3103.8546734987326,0.0
1.0,20.0,2011-11-18,2924.2912864490213,0.0
1.0,20.0,2011-11-25,5310.368002224786,1.0
1.0,20.0,2011-12-02,2483.829742982242,0.0
1.0,20.0,2011-12-09,2673.2084836922154,0.0
1.0,20.0,2011-12-16,3044.433968673184,0.0
1.0,20.0,2011-12-23,3959.953046769792,0.0
1.0,20.0,2011-12-30,2659.8839017779833,1.0
1.0,21.0,2011-11-04,7329.953338056648,0.0
1.0,21.0,2011-11-11,8019.165235562561,0.0
1.0,21.0,2011-11-18,7608.146462600756,0.0
1.0,21.0,2011-11-25,9252.7901329754,1.0
1.0,21.0,2011-12-02,8050.159587437482,0.0
1.0,21.0,2011-12-09,8364.099011265285,0.0
1.0,21.0,2011-12-16,9754.154988294313,0.0
1.0,21.0,2011-12-23,12807.79907100085,0.0
1.0,21.0,2011-12-30,6403.612286439709,1.0
1.0,22.0,2011-11-04,8368.473980137496,0.0
1.0,22.0,2011-11-11,8058.4407492557875,0.0
1.0,22.0,2011-11-18,8688.289696021046,0.0
1.0,22.0,2011-11-25,16960.60021830343,1.0
1.0,22.0,2011-12-02,8904.823924102853,0.0
1.0,22.0,2011-12-09,11277.861655427412,0.0
1.0,22.0,2011-12-16,13838.195259609722,0.0
1.0,22.0,2011-12-23,18704.234554619863,0.0
1.0,22.0,2011-12-30,8797.508172220787,1.0
1.0,23.0,2011-11-04,25172.014254614372,0.0
1.0,23.0,2011-11-11,21209.128268443175,0.0
1.0,23.0,2011-11-18,21633.406628447014,0.0
1.0,23.0,2011-11-25,32003.575110787187,1.0
1.0,23.0,2011-12-02,24862.783118092117,0.0
1.0,23.0,2011-12-09,32600.434796158817,0.0
1.0,23.0,2011-12-16,39932.31669083902,0.0
1.0,23.0,2011-12-23,60501.18097489712,0.0
1.0,23.0,2011-12-30,18749.760702467418,1.0
1.0,24.0,2011-11-04,7236.222346989123,0.0
1.0,24.0,2011-11-11,5647.1980685693325,0.0
1.0,24.0,2011-11-18,6293.472625696717,0.0
1.0,24.0,2011-11-25,10929.443635339068,1.0
1.0,24.0,2011-12-02,8634.505669817247,0.0
1.0,24.0,2011-12-09,12497.547019810567,0.0
1.0,24.0,2011-12-16,11991.693237644538,0.0
1.0,24.0,2011-12-23,13016.023823136848,0.0
1.0,24.0,2011-12-30,2822.9900319205244,1.0
1.0,25.0,2011-11-04,9641.344183847006,0.0
1.0,25.0,2011-11-11,8264.021838620934,0.0
1.0,25.0,2011-11-18,8853.108119787346,0.0
1.0,25.0,2011-11-25,11545.970064708428,1.0
1.0,25.0,2011-12-02,9635.588075281517,0.0
1.0,25.0,2011-12-09,10494.941335688043,0.0
1.0,25.0,2011-12-16,11949.379560264922,0.0
1.0,25.0,2011-12-23,17528.644141422516,0.0
1.0,25.0,2011-12-30,6947.904474715168,1.0
1.0,26.0,2011-11-04,9476.616064719994,0.0
1.0,26.0,2011-11-11,6717.136525476258,0.0
1.0,26.0,2011-11-18,7399.534608410345,0.0
1.0,26.0,2011-11-25,10385.112125999432,1.0
1.0,26.0,2011-12-02,7140.0123940267595,0.0
1.0,26.0,2011-12-09,8582.844059783638,0.0
1.0,26.0,2011-12-16,9806.425250680557,0.0
1.0,26.0,2011-12-23,13911.625320387211,0.0
1.0,26.0,2011-12-30,3045.7301581715224,1.0
1.0,27.0,2011-11-04,1576.5532709446168,0.0
1.0,27.0,2011-11-11,1698.4284357432232,0.0
1.0,27.0,2011-11-18,1873.2456477966523,0.0
1.0,27.0,2011-11-25,2004.1065746505235,1.0
1.0,27.0,2011-12-02,2179.468488744392,0.0
1.0,27.0,2011-12-09,2790.284147208896,0.0
1.0,27.0,2011-12-16,3361.740859384202,0.0
1.0,27.0,2011-12-23,4024.697041556753,0.0
1.0,27.0,2011-12-30,1419.163826241206,1.0
1.0,28.0,2011-11-04,739.6531011949949,0.0
1.0,28.0,2011-11-11,756.1576865157069,0.0
1.0,28.0,2011-11-18,776.7732496827332,0.0
1.0,28.0,2011-11-25,658.5979874247525,1.0
1.0,28.0,2011-12-02,633.6904806308987,0.0
1.0,28.0,2011-12-09,984.1460184469427,0.0
1.0,28.0,2011-12-16,958.2589787665013,0.0
1.0,28.0,2011-12-23,770.1219882963298,0.0
1.0,28.0,2011-12-30,405.37375862441996,1.0
1.0,29.0,2011-11-04,4633.724314532404,0.0
1.0,29.0,2011-11-11,4257.745067193683,0.0
1.0,29.0,2011-11-18,4251.583909500668,0.0
1.0,29.0,2011-11-25,6544.8640930616975,1.0
1.0,29.0,2011-12-02,5264.126295665789,0.0
1.0,29.0,2011-12-09,6457.066599114959,0.0
1.0,29.0,2011-12-16,8682.15617562381,0.0
1.0,29.0,2011-12-23,13874.951001092488,0.0
1.0,29.0,2011-12-30,4543.310739292109,1.0
1.0,30.0,2011-11-04,2815.1847118537044,0.0
1.0,30.0,2011-11-11,2478.0053699952186,0.0
1.0,30.0,2011-11-18,2556.993954327503,0.0
1.0,30.0,2011-11-25,2982.4171590240076,1.0
1.0,30.0,2011-12-02,2179.259094016008,0.0
1.0,30.0,2011-12-09,2422.8745653403093,0.0
1.0,30.0,2011-12-16,2742.530873825388,0.0
1.0,30.0,2011-12-23,3956.061800087882,0.0
1.0,30.0,2011-12-30,2865.900824340839,1.0
1.0,31.0,2011-11-04,2366.000989106667,0.0
1.0,31.0,2011-11-11,1724.338909603606,0.0
1.0,31.0,2011-11-18,2160.5826385886553,0.0
1.0,31.0,2011-11-25,3074.032101899918,1.0
1.0,31.0,2011-12-02,3059.557627226089,0.0
1.0,31.0,2011-12-09,3778.767940037543,0.0
1.0,31.0,2011-12-16,4414.922681484904,0.0
1.0,31.0,2011-12-23,5841.3437840729985,0.0
1.0,31.0,2011-12-30,2135.3601936063,1.0
1.0,32.0,2011-11-04,5804.473077653299,0.0
1.0,32.0,2011-11-11,6766.3249285655065,0.0
1.0,32.0,2011-11-18,6736.599796883852,0.0
1.0,32.0,2011-11-25,9585.326616269744,1.0
1.0,32.0,2011-12-02,9516.685201731718,0.0
1.0,32.0,2011-12-09,12356.422174191892,0.0
1.0,32.0,2011-12-16,18439.04782950212,0.0
1.0,32.0,2011-12-23,43634.27739698949,0.0
1.0,32.0,2011-12-30,7301.273392892998,1.0
1.0,33.0,2011-11-04,6367.818571746225,0.0
1.0,33.0,2011-11-11,5314.504886177477,0.0
1.0,33.0,2011-11-18,5188.664315936962,0.0
1.0,33.0,2011-11-25,9570.467972829347,1.0
1.0,33.0,2011-12-02,7443.567516203147,0.0
1.0,33.0,2011-12-09,9842.035019479334,0.0
1.0,33.0,2011-12-16,10453.325739066457,0.0
1.0,33.0,2011-12-23,13246.89451101107,0.0
1.0,33.0,2011-12-30,2869.4352965614444,1.0
1.0,34.0,2011-11-04,10229.084044665677,0.0
1.0,34.0,2011-11-11,10434.076832776536,0.0
1.0,34.0,2011-11-18,10086.729502049388,0.0
1.0,34.0,2011-11-25,15038.052778923298,1.0
1.0,34.0,2011-12-02,9735.293563692943,0.0
1.0,34.0,2011-12-09,11494.393884075453,0.0
1.0,34.0,2011-12-16,12727.357145957762,0.0
1.0,34.0,2011-12-23,17537.277440353177,0.0
1.0,34.0,2011-12-30,7847.89600556914,1.0
1.0,35.0,2011-11-04,2979.544087686695,0.0
1.0,35.0,2011-11-11,2485.13553315063,0.0
1.0,35.0,2011-11-18,2934.007302247158,0.0
1.0,35.0,2011-11-25,2858.858853506902,1.0
1.0,35.0,2011-12-02,2682.2691232701354,0.0
1.0,35.0,2011-12-09,3108.126219260669,0.0
1.0,35.0,2011-12-16,3376.291306088485,0.0
1.0,35.0,2011-12-23,4419.136560333022,0.0
1.0,35.0,2011-12-30,2153.6228940776955,1.0
1.0,36.0,2011-11-04,1523.3606710850995,0.0
1.0,36.0,2011-11-11,1547.477229297268,0.0
1.0,36.0,2011-11-18,1631.3613734887927,0.0
1.0,36.0,2011-11-25,2321.342366094706,1.0
1.0,36.0,2011-12-02,1932.5297237885402,0.0
1.0,36.0,2011-12-09,2161.2087981300187,0.0
1.0,36.0,2011-12-16,2426.7986296443682,0.0
1.0,36.0,2011-12-23,3481.0756587593,0.0
1.0,36.0,2011-12-30,809.453537374096,1.0
1.0,37.0,2011-11-04,2619.9073653222636,0.0
1.0,37.0,2011-11-11,2573.33435097119,0.0
1.0,37.0,2011-11-18,2490.0962273121454,0.0
1.0,37.0,2011-11-25,2365.857566910597,1.0
1.0,37.0,2011-12-02,2284.5056246953077,0.0
1.0,37.0,2011-12-09,2218.7218459360643,0.0
1.0,37.0,2011-12-16,2267.8340661118614,0.0
1.0,37.0,2011-12-23,2397.7033427086185,0.0
1.0,37.0,2011-12-30,2398.6769573967663,1.0
1.0,38.0,2011-11-04,69835.11592506299,0.0
1.0,38.0,2011-11-11,69374.44596073458,0.0
1.0,38.0,2011-11-18,58893.84532738158,0.0
1.0,38.0,2011-11-25,42545.57283245826,1.0
1.0,38.0,2011-12-02,74248.62416251058,0.0
1.0,38.0,2011-12-09,58050.417685345354,0.0
1.0,38.0,2011-12-16,64172.35150316039,0.0
1.0,38.0,2011-12-23,46115.74665875414,0.0
1.0,38.0,2011-12-30,53475.019887582006,1.0
1.0,40.0,2011-11-04,62729.769092667884,0.0
1.0,40.0,2011-11-11,58868.803004514695,0.0
1.0,40.0,2011-11-18,57729.234206299334,0.0
1.0,40.0,2011-11-25,53484.73478308161,1.0
1.0,40.0,2011-12-02,60615.65059311715,0.0
1.0,40.0,2011-12-09,61369.395991153586,0.0
1.0,40.0,2011-12-16,60694.85656290109,0.0
1.0,40.0,2011-12-23,67710.61648722136,0.0
1.0,40.0,2011-12-30,58698.672713370564,1.0
1.0,41.0,2011-11-04,1666.450315694287,0.0
1.0,41.0,2011-11-11,987.4851381181129,0.0
1.0,41.0,2011-11-18,1116.2451824822551,0.0
1.0,41.0,2011-11-25,1967.1079340778147,1.0
1.0,41.0,2011-12-02,1043.946713493517,0.0
1.0,41.0,2011-12-09,1391.437884874255,0.0
1.0,41.0,2011-12-16,2066.122462171907,0.0
1.0,41.0,2011-12-23,3336.42353468792,0.0
1.0,41.0,2011-12-30,1065.3397235811776,1.0
1.0,42.0,2011-11-04,7509.602018102122,0.0
1.0,42.0,2011-11-11,8290.188210165003,0.0
1.0,42.0,2011-11-18,8109.200920953582,0.0
1.0,42.0,2011-11-25,7132.643594497457,1.0
1.0,42.0,2011-12-02,6985.300861377901,0.0
1.0,42.0,2011-12-09,7049.036962159668,0.0
1.0,42.0,2011-12-16,6504.666593379333,0.0
1.0,42.0,2011-12-23,6770.51544751261,0.0
1.0,42.0,2011-12-30,5684.518633085237,1.0
1.0,44.0,2011-11-04,4849.65607298432,0.0
1.0,44.0,2011-11-11,4546.703575142617,0.0
1.0,44.0,2011-11-18,4578.111456434579,0.0
1.0,44.0,2011-11-25,8399.433362627302,1.0
1.0,44.0,2011-12-02,5871.2628680567595,0.0
1.0,44.0,2011-12-09,6415.681225182039,0.0
1.0,44.0,2011-12-16,7095.237560527998,0.0
1.0,44.0,2011-12-23,7797.329561205102,0.0
1.0,44.0,2011-12-30,2872.7962428287306,1.0
1.0,45.0,2011-11-04,0.7627478823289682,0.0
1.0,45.0,2011-11-11,10.806889951092872,0.0
1.0,45.0,2011-11-18,8.371329991792864,0.0
1.0,45.0,2011-12-02,13.95463089429015,0.0
1.0,45.0,2011-12-09,13.95463089429015,0.0
1.0,45.0,2011-12-23,13.95463089429015,0.0
1.0,45.0,2011-12-30,13.95463089429015,1.0
1.0,46.0,2011-11-04,18775.021039298976,0.0
1.0,46.0,2011-11-11,18067.403671229964,0.0
1.0,46.0,2011-11-18,18406.367475403713,0.0
1.0,46.0,2011-11-25,19674.229249314645,1.0
1.0,46.0,2011-12-02,21093.45084808814,0.0
1.0,46.0,2011-12-09,24977.73647854967,0.0
1.0,46.0,2011-12-16,32897.85152565293,0.0
1.0,46.0,2011-12-23,55364.36659842055,0.0
1.0,46.0,2011-12-30,24161.77074060101,1.0
1.0,47.0,2011-12-23,88.54389128385333,0.0
1.0,48.0,2011-11-04,1175.1433705736115,0.0
1.0,48.0,2011-11-11,758.5001988366118,0.0
1.0,48.0,2011-11-18,1731.1533201775444,0.0
1.0,48.0,2011-11-25,1145.0551244924416,1.0
1.0,48.0,2011-12-02,726.007888798368,0.0
1.0,48.0,2011-12-09,1666.3586731994571,0.0
1.0,48.0,2011-12-16,1356.7048625812156,0.0
1.0,48.0,2011-12-23,2793.4517305766044,0.0
1.0,48.0,2011-12-30,1153.305304559936,1.0
1.0,49.0,2011-11-04,14189.555786409881,0.0
1.0,49.0,2011-11-11,10167.876649369602,0.0
1.0,49.0,2011-11-18,11520.536118904478,0.0
1.0,49.0,2011-11-25,8676.577036271541,1.0
1.0,49.0,2011-12-02,10429.72376074543,0.0
1.0,49.0,2011-12-09,10908.472106183617,0.0
1.0,49.0,2011-12-16,9844.174814011087,0.0
1.0,49.0,2011-12-23,9798.903462726244,0.0
1.0,49.0,2011-12-30,10056.846715814696,1.0
1.0,52.0,2011-11-04,2210.1607051577157,0.0
1.0,52.0,2011-11-11,2400.1509165697935,0.0
1.0,52.0,2011-11-18,2256.9184623557812,0.0
1.0,52.0,2011-11-25,3588.8379593294085,1.0
1.0,52.0,2011-12-02,2969.247524473627,0.0
1.0,52.0,2011-12-09,3030.4801660384255,0.0
1.0,52.0,2011-12-16,2833.8748305364716,0.0
1.0,52.0,2011-12-23,3279.4733941243467,0.0
1.0,52.0,2011-12-30,1369.4029802954028,1.0
1.0,54.0,2011-11-04,-86.69513457938683,0.0
1.0,54.0,2011-11-11,-93.74477401964486,0.0
1.0,54.0,2011-11-18,-85.33500871325032,0.0
1.0,54.0,2011-11-25,-60.04248699535037,1.0
1.0,54.0,2011-12-02,-26.629898916414277,0.0
1.0,54.0,2011-12-09,-115.94290682115479,0.0
1.0,54.0,2011-12-16,-33.64016036963676,0.0
1.0,54.0,2011-12-23,41.564885575257904,0.0
1.0,54.0,2011-12-30,-73.90331477498057,1.0
1.0,55.0,2011-11-04,11451.382493995554,0.0
1.0,55.0,2011-11-11,16055.777465366018,0.0
1.0,55.0,2011-11-18,13997.73942019437,0.0
1.0,55.0,2011-11-25,31908.916968541875,1.0
1.0,55.0,2011-12-02,17241.948293392037,0.0
1.0,55.0,2011-12-09,21058.195418431846,0.0
1.0,55.0,2011-12-16,26105.785464385714,0.0
1.0,55.0,2011-12-23,48273.72562171654,0.0
1.0,55.0,2011-12-30,22856.841688693457,1.0
1.0,56.0,2011-11-04,1257.6321146769644,0.0
1.0,56.0,2011-11-11,1156.502997019243,0.0
1.0,56.0,2011-11-18,1277.3841022513245,0.0
1.0,56.0,2011-11-25,2651.515176197167,1.0
1.0,56.0,2011-12-02,3927.5427388212142,0.0
1.0,56.0,2011-12-09,4155.936894405606,0.0
1.0,56.0,2011-12-16,2903.6633945788803,0.0
1.0,56.0,2011-12-23,897.4658528541062,0.0
1.0,56.0,2011-12-30,538.6173007594501,1.0
1.0,58.0,2011-11-04,1605.0046622153247,0.0
1.0,58.0,2011-11-11,1977.0916750352706,0.0
1.0,58.0,2011-11-18,1683.0789838797289,0.0
1.0,58.0,2011-11-25,2349.822418745222,1.0
1.0,58.0,2011-12-02,1804.6541785021188,0.0
1.0,58.0,2011-12-09,1093.0743172570008,0.0
1.0,58.0,2011-12-16,1654.20657063889,0.0
1.0,58.0,2011-12-23,2747.7622940163933,0.0
1.0,58.0,2011-12-30,1273.7883734680588,1.0
1.0,59.0,2011-11-04,165.1271216441965,0.0
1.0,59.0,2011-11-11,538.5078790610278,0.0
1.0,59.0,2011-11-18,609.9438953824429,0.0
1.0,59.0,2011-11-25,1093.724640849381,1.0
1.0,59.0,2011-12-02,1833.6248855901504,0.0
1.0,59.0,2011-12-09,4123.177539786426,0.0
1.0,59.0,2011-12-16,8550.717532873023,0.0
1.0,59.0,2011-12-23,17412.260764378225,0.0
1.0,59.0,2011-12-30,5528.754010954974,1.0
1.0,60.0,2011-11-04,1326.8842141397674,0.0
1.0,60.0,2011-11-11,1005.8352516292636,0.0
1.0,60.0,2011-11-18,869.632350211885,0.0
1.0,60.0,2011-11-25,910.0111623229769,1.0
1.0,60.0,2011-12-02,1331.837497133389,0.0
1.0,60.0,2011-12-09,1361.009392465627,0.0
1.0,60.0,2011-12-16,2345.3423588560454,0.0
1.0,60.0,2011-12-23,1052.694649855732,0.0
1.0,60.0,2011-12-30,786.933221628855,1.0
1.0,67.0,2011-11-04,5190.161185297382,0.0
1.0,67.0,2011-11-11,5162.651816777152,0.0
1.0,67.0,2011-11-18,5496.1628869340875,0.0
1.0,67.0,2011-11-25,4589.618305627455,1.0
1.0,67.0,2011-12-02,4590.9035214988635,0.0
1.0,67.0,2011-12-09,7127.9792678176545,0.0
1.0,67.0,2011-12-16,10844.996416897013,0.0
1.0,67.0,2011-12-23,14698.99061663911,0.0
1.0,67.0,2011-12-30,4026.567293917027,1.0
1.0,71.0,2011-11-04,2215.2072717770916,0.0
1.0,71.0,2011-11-11,2530.125294040523,0.0
1.0,71.0,2011-11-18,2283.5575754849688,0.0
1.0,71.0,2011-11-25,4614.733336562493,1.0
1.0,71.0,2011-12-02,2442.733555201745,0.0
1.0,71.0,2011-12-09,2275.303007794979,0.0
1.0,71.0,2011-12-16,2567.567905288959,0.0
1.0,71.0,2011-12-23,4256.214634034664,0.0
1.0,71.0,2011-12-30,2514.7393439952266,1.0
1.0,72.0,2011-11-04,38432.40268361611,0.0
1.0,72.0,2011-11-11,44600.80859654532,0.0
1.0,72.0,2011-11-18,35599.81905844198,0.0
1.0,72.0,2011-11-25,197165.4423483009,1.0
1.0,72.0,2011-12-02,47111.79427564652,0.0
1.0,72.0,2011-12-09,55531.130362702956,0.0
1.0,72.0,2011-12-16,72411.80448202831,0.0
1.0,72.0,2011-12-23,115579.23819520925,0.0
1.0,72.0,2011-12-30,44064.861224528824,1.0
1.0,74.0,2011-11-04,10288.740230592626,0.0
1.0,74.0,2011-11-11,9713.967679089827,0.0
1.0,74.0,2011-11-18,9060.461523399648,0.0
1.0,74.0,2011-11-25,19717.354568971048,1.0
1.0,74.0,2011-12-02,9073.711418454262,0.0
1.0,74.0,2011-12-09,8365.952128655237,0.0
1.0,74.0,2011-12-16,8851.19070497547,0.0
1.0,74.0,2011-12-23,14230.376022330445,0.0
1.0,74.0,2011-12-30,12672.250691780315,1.0
1.0,79.0,2011-11-04,40829.65134584814,0.0
1.0,79.0,2011-11-11,31101.23645199432,0.0
1.0,79.0,2011-11-18,28958.713604040484,0.0
1.0,79.0,2011-11-25,28744.079776294453,1.0
1.0,79.0,2011-12-02,36635.467749999174,0.0
1.0,79.0,2011-12-09,32205.474531921365,0.0
1.0,79.0,2011-12-16,31310.807338936876,0.0
1.0,79.0,2011-12-23,34385.60189806022,0.0
1.0,79.0,2011-12-30,24460.211476053966,1.0
1.0,80.0,2011-11-04,16382.665268111896,0.0
