Store,Dept,Date,Weekly_Pred,IsHoliday
1.0,9.0,2011-06-10,27114.87546935402,0.0
1.0,9.0,2011-06-17,26526.58516666856,0.0
1.0,9.0,2011-06-24,25259.756203315494,0.0
1.0,10.0,2011-05-06,32591.672589905036,0.0
1.0,10.0,2011-05-13,29419.798633992148,0.0
1.0,10.0,2011-05-20,30889.665840384492,0.0
1.0,10.0,2011-05-27,33336.93627027789,0.0
1.0,10.0,2011-06-03,34590.82095462963,0.0
1.0,10.0,2011-06-10,32369.72901300754,0.0
1.0,10.0,2011-06-17,32063.166999332083,0.0
1.0,10.0,2011-06-24,33322.98472975142,0.0
1.0,11.0,2011-05-06,32006.214550515524,0.0
1.0,11.0,2011-05-13,25992.750029059946,0.0
1.0,11.0,2011-05-20,29058.604530561603,0.0
1.0,11.0,2011-05-27,30327.93953450758,0.0
1.0,11.0,2011-06-03,38886.73627600528,0.0
1.0,11.0,2011-06-10,33145.1454726354,0.0
1.0,11.0,2011-06-17,35883.0076491785,0.0
1.0,11.0,2011-06-24,40187.97765569377,0.0
1.0,12.0,2011-05-06,13865.014215992001,0.0
1.0,12.0,2011-05-13,10291.113636663818,0.0
1.0,12.0,2011-05-20,13223.366348362464,0.0
1.0,12.0,2011-05-27,13095.175879826473,0.0
1.0,12.0,2011-06-03,13980.118299790827,0.0
1.0,12.0,2011-06-10,12000.577765881952,0.0
1.0,12.0,2011-06-17,12712.822366492526,0.0
1.0,12.0,2011-06-24,11348.182898457564,0.0
1.0,13.0,2011-05-06,38933.871767623285,0.0
1.0,13.0,2011-05-13,35094.00936296855,0.0
1.0,13.0,2011-05-20,37861.32162661902,0.0
1.0,13.0,2011-05-27,38379.44244680442,0.0
1.0,13.0,2011-06-03,42056.54968982137,0.0
1.0,13.0,2011-06-10,39667.42152647621,0.0
1.0,13.0,2011-06-17,38695.72479733492,0.0
1.0,13.0,2011-06-24,37770.27409450296,0.0
1.0,14.0,2011-05-06,13764.334725063198,0.0
1.0,14.0,2011-05-13,13303.982832703992,0.0
1.0,14.0,2011-05-20,11986.44090044675,0.0
1.0,14.0,2011-05-27,12744.85649126904,0.0
1.0,14.0,2011-06-03,13497.482510014515,0.0
1.0,14.0,2011-06-10,12979.859922948779,0.0
1.0,14.0,2011-06-17,13102.062906769765,0.0
1.0,14.0,2011-06-24,11830.503813312875,0.0
1.0,16.0,2011-05-06,52980.498894912904,0.0
1.0,16.0,2011-05-13,42319.635088227355,0.0
1.0,16.0,2011-05-20,38461.641708370895,0.0
1.0,16.0,2011-05-27,45647.15361366143,0.0
1.0,16.0,2011-06-03,51751.854219747605,0.0
1.0,16.0,2011-06-10,33112.98590235064,0.0
1.0,16.0,2011-06-17,36302.09048335477,0.0
1.0,16.0,2011-06-24,33091.46586621647,0.0
1.0,17.0,2011-05-06,8849.970078064378,0.0
1.0,17.0,2011-05-13,8537.947676922677,0.0
1.0,17.0,2011-05-20,7837.149840633634,0.0
1.0,17.0,2011-05-27,7550.641877625387,0.0
1.0,17.0,2011-06-03,8595.925338633142,0.0
1.0,17.0,2011-06-10,8324.698483464092,0.0
1.0,17.0,2011-06-17,8442.780172282613,0.0
1.0,17.0,2011-06-24,7395.463505919573,0.0
1.0,18.0,2011-05-06,4508.593327305197,0.0
1.0,18.0,2011-05-13,-1245.6775380844144,0.0
1.0,18.0,2011-05-20,4508.593327305197,0.0
1.0,18.0,2011-05-27,4508.593327305197,0.0
1.0,18.0,2011-06-10,-1244.556861564134,0.0
1.0,18.0,2011-06-17,4508.593327305197,0.0
1.0,19.0,2011-05-06,1159.6492367371952,0.0
1.0,19.0,2011-05-13,1098.2545667001082,0.0
1.0,19.0,2011-05-20,1074.1856573280215,0.0
1.0,19.0,2011-05-27,872.5583836790444,0.0
1.0,19.0,2011-06-03,894.1818297863043,0.0
1.0,19.0,2011-06-10,1001.0183539198748,0.0
1.0,19.0,2011-06-17,932.0931242099301,0.0
1.0,19.0,2011-06-24,828.6531798146003,0.0
1.0,20.0,2011-05-06,3921.5135702111115,0.0
1.0,20.0,2011-05-13,3436.771360050054,0.0
1.0,20.0,2011-05-20,4204.485237144148,0.0
1.0,20.0,2011-05-27,4493.331222666759,0.0
1.0,20.0,2011-06-03,5887.507572583254,0.0
1.0,20.0,2011-06-10,4873.079276251705,0.0
1.0,20.0,2011-06-17,4511.847753630351,0.0
1.0,20.0,2011-06-24,4512.205462403344,0.0
1.0,21.0,2011-05-06,7588.339520673697,0.0
1.0,21.0,2011-05-13,6850.394170771084,0.0
1.0,21.0,2011-05-20,6649.399199952801,0.0
1.0,21.0,2011-05-27,7182.639141769112,0.0
1.0,21.0,2011-06-03,7395.067715486941,0.0
1.0,21.0,2011-06-10,7221.324879019019,0.0
1.0,21.0,2011-06-17,7319.508519448769,0.0
1.0,21.0,2011-06-24,7426.269496477638,0.0
1.0,22.0,2011-05-06,6643.20121184717,0.0
1.0,22.0,2011-05-13,6385.329471372863,0.0
1.0,22.0,2011-05-20,6568.671308720406,0.0
1.0,22.0,2011-05-27,6468.236790038451,0.0
1.0,22.0,2011-06-03,6419.069607076739,0.0
1.0,22.0,2011-06-10,6419.67064130636,0.0
1.0,22.0,2011-06-17,6869.7394029395455,0.0
1.0,22.0,2011-06-24,5844.0884181129895,0.0
1.0,23.0,2011-05-06,22001.879955465967,0.0
1.0,23.0,2011-05-13,21305.610101734117,0.0
1.0,23.0,2011-05-20,22587.08247989562,0.0
1.0,23.0,2011-05-27,24204.980119499207,0.0
1.0,23.0,2011-06-03,28143.206622473026,0.0
1.0,23.0,2011-06-10,25755.94274605165,0.0
1.0,23.0,2011-06-17,29325.232513778905,0.0
1.0,23.0,2011-06-24,30349.40177113988,0.0
1.0,24.0,2011-05-06,5213.1981796605505,0.0
1.0,24.0,2011-05-13,4585.935841169336,0.0
1.0,24.0,2011-05-20,4816.285740340896,0.0
1.0,24.0,2011-05-27,5712.28351644189,0.0
1.0,24.0,2011-06-03,5333.876661796425,0.0
1.0,24.0,2011-06-10,4554.7972384416025,0.0
1.0,24.0,2011-06-17,4653.711437354108,0.0
1.0,24.0,2011-06-24,4223.476864780485,0.0
1.0,25.0,2011-05-06,12121.059199408242,0.0
1.0,25.0,2011-05-13,9960.188787859013,0.0
1.0,25.0,2011-05-20,10201.418365933547,0.0
1.0,25.0,2011-05-27,9959.827824353786,0.0
1.0,25.0,2011-06-03,11384.037162164306,0.0
1.0,25.0,2011-06-10,10424.629890335338,0.0
1.0,25.0,2011-06-17,9699.833080174947,0.0
1.0,25.0,2011-06-24,9530.589222949544,0.0
1.0,26.0,2011-05-06,6149.105203832144,0.0
1.0,26.0,2011-05-13,5148.889296992326,0.0
1.0,26.0,2011-05-20,5279.606495409383,0.0
1.0,26.0,2011-05-27,5359.469844706932,0.0
1.0,26.0,2011-06-03,5854.723546156304,0.0
1.0,26.0,2011-06-10,5034.288325141294,0.0
1.0,26.0,2011-06-17,4965.1767148125155,0.0
1.0,26.0,2011-06-24,4479.299676522257,0.0
1.0,27.0,2011-05-06,816.8153544253496,0.0
1.0,27.0,2011-05-13,865.9482709285862,0.0
1.0,27.0,2011-05-20,783.8645452363476,0.0
1.0,27.0,2011-05-27,767.8731757089322,0.0
1.0,27.0,2011-06-03,740.1440739407612,0.0
1.0,27.0,2011-06-10,832.3808198619577,0.0
1.0,27.0,2011-06-17,752.9214869553748,0.0
1.0,27.0,2011-06-24,699.4222260643205,0.0
1.0,28.0,2011-05-06,391.35464755814684,0.0
1.0,28.0,2011-05-13,390.45369509801895,0.0
1.0,28.0,2011-05-20,410.29876345072336,0.0
1.0,28.0,2011-05-27,359.1269715717288,0.0
1.0,28.0,2011-06-03,307.02427975259417,0.0
1.0,28.0,2011-06-10,228.26284002648828,0.0
1.0,28.0,2011-06-17,223.4572371295879,0.0
1.0,28.0,2011-06-24,265.7428184364915,0.0
1.0,29.0,2011-05-06,5430.126278802077,0.0
1.0,29.0,2011-05-13,4933.478553228074,0.0
1.0,29.0,2011-05-20,3968.3133439560706,0.0
1.0,29.0,2011-05-27,4184.548098995431,0.0
1.0,29.0,2011-06-03,4462.327489807439,0.0
1.0,29.0,2011-06-10,4597.7322847307305,0.0
1.0,29.0,2011-06-17,4150.437064167513,0.0
1.0,29.0,2011-06-24,4264.577108517574,0.0
1.0,30.0,2011-05-06,4406.2542459622,0.0
1.0,30.0,2011-05-13,3896.5168523695706,0.0
1.0,30.0,2011-05-20,4325.67378731067,0.0
1.0,30.0,2011-05-27,4202.491381195936,0.0
1.0,30.0,2011-06-03,4282.553936307793,0.0
1.0,30.0,2011-06-10,4259.007267887422,0.0
1.0,30.0,2011-06-17,4256.369087809357,0.0
1.0,30.0,2011-06-24,4038.6568283651673,0.0
1.0,31.0,2011-05-06,2014.2912852114184,0.0
1.0,31.0,2011-05-13,2282.740425451857,0.0
1.0,31.0,2011-05-20,1805.7441345764544,0.0
1.0,31.0,2011-05-27,1607.0292976082508,0.0
1.0,31.0,2011-06-03,1904.2629916185267,0.0
1.0,31.0,2011-06-10,1930.84454085403,0.0
1.0,31.0,2011-06-17,1297.3842233856428,0.0
1.0,31.0,2011-06-24,1368.1764002266298,0.0
1.0,32.0,2011-05-06,11354.909418115063,0.0
1.0,32.0,2011-05-13,14448.322313157396,0.0
1.0,32.0,2011-05-20,6779.360178320688,0.0
1.0,32.0,2011-05-27,7035.348132273551,0.0
1.0,32.0,2011-06-03,7533.682292025555,0.0
1.0,32.0,2011-06-10,6541.242234510854,0.0
1.0,32.0,2011-06-17,6847.272071414413,0.0
1.0,32.0,2011-06-24,7950.6685240993,0.0
1.0,33.0,2011-05-06,4893.095787606587,0.0
1.0,33.0,2011-05-13,4149.503292549321,0.0
1.0,33.0,2011-05-20,5078.855506742292,0.0
1.0,33.0,2011-05-27,5562.9998290968715,0.0
1.0,33.0,2011-06-03,6005.5573695170815,0.0
1.0,33.0,2011-06-10,4891.889869574609,0.0
1.0,33.0,2011-06-17,4823.274714997656,0.0
1.0,33.0,2011-06-24,4201.719296393602,0.0
1.0,34.0,2011-05-06,13061.785360084641,0.0
1.0,34.0,2011-05-13,12487.462144264513,0.0
1.0,34.0,2011-05-20,12162.390330568915,0.0
1.0,34.0,2011-05-27,12886.112939115408,0.0
1.0,34.0,2011-06-03,15379.703666510088,0.0
1.0,34.0,2011-06-10,13860.438073230003,0.0
1.0,34.0,2011-06-17,11856.435045496122,0.0
1.0,34.0,2011-06-24,10991.707578900065,0.0
1.0,35.0,2011-05-06,3883.6771788942715,0.0
1.0,35.0,2011-05-13,3526.955926534414,0.0
1.0,35.0,2011-05-20,3199.1674645973108,0.0
1.0,35.0,2011-05-27,3135.738746958654,0.0
1.0,35.0,2011-06-03,3543.222108755421,0.0
1.0,35.0,2011-06-10,2995.5363259903825,0.0
1.0,35.0,2011-06-17,2816.2938874109386,0.0
1.0,35.0,2011-06-24,2832.33666949514,0.0
1.0,36.0,2011-05-06,1843.5386363577777,0.0
1.0,36.0,2011-05-13,2237.6120851582596,0.0
1.0,36.0,2011-05-20,2850.2756224789405,0.0
1.0,36.0,2011-05-27,4045.8659564546756,0.0
1.0,36.0,2011-06-03,5746.38979675879,0.0
1.0,36.0,2011-06-10,4061.143689981916,0.0
1.0,36.0,2011-06-17,3650.3307411266937,0.0
1.0,36.0,2011-06-24,3609.338739429971,0.0
1.0,37.0,2011-05-06,3262.7002699153195,0.0
1.0,37.0,2011-05-13,2820.024026969589,0.0
1.0,37.0,2011-05-20,2796.409438646176,0.0
1.0,37.0,2011-05-27,2818.0207903603255,0.0
1.0,37.0,2011-06-03,3365.588169534192,0.0
1.0,37.0,2011-06-10,3162.9753269561584,0.0
1.0,37.0,2011-06-17,2909.9730741586204,0.0
1.0,37.0,2011-06-24,3170.4777965693606,0.0
1.0,38.0,2011-05-06,90967.65371531282,0.0
1.0,38.0,2011-05-13,70890.79614164714,0.0
1.0,38.0,2011-05-20,61717.90993046793,0.0
1.0,38.0,2011-05-27,68504.05009214614,0.0
1.0,38.0,2011-06-03,72706.97390867058,0.0
1.0,38.0,2011-06-10,80359.28423582051,0.0
1.0,38.0,2011-06-17,67010.07589540664,0.0
1.0,38.0,2011-06-24,58625.124616027206,0.0
1.0,40.0,2011-05-06,60370.41905915656,0.0
1.0,40.0,2011-05-13,55206.08816855203,0.0
1.0,40.0,2011-05-20,56340.032597060665,0.0
1.0,40.0,2011-05-27,56793.971248861984,0.0
1.0,40.0,2011-06-03,58210.37042411498,0.0
1.0,40.0,2011-06-10,55984.045781787485,0.0
1.0,40.0,2011-06-17,55158.921249101404,0.0
1.0,40.0,2011-06-24,53568.492862750776,0.0
1.0,41.0,2011-05-06,695.2546451577477,0.0
1.0,41.0,2011-05-13,673.7236070428303,0.0
1.0,41.0,2011-05-20,648.9418238114563,0.0
1.0,41.0,2011-05-27,521.2704001927164,0.0
1.0,41.0,2011-06-03,726.3274537159127,0.0
1.0,41.0,2011-06-10,755.7746598906201,0.0
1.0,41.0,2011-06-17,968.0257663651105,0.0
1.0,41.0,2011-06-24,992.1018757151874,0.0
1.0,42.0,2011-05-06,8786.276895591405,0.0
1.0,42.0,2011-05-13,7776.283810023259,0.0
1.0,42.0,2011-05-20,8052.685168420784,0.0
1.0,42.0,2011-05-27,8015.9451895431785,0.0
1.0,42.0,2011-06-03,8274.723898346094,0.0
1.0,42.0,2011-06-10,7848.121764633638,0.0
1.0,42.0,2011-06-17,8039.512522301434,0.0
1.0,42.0,2011-06-24,8202.834239684043,0.0
1.0,44.0,2011-05-06,5406.927690381672,0.0
1.0,44.0,2011-05-13,4695.393254120827,0.0
1.0,44.0,2011-05-20,4581.746286995993,0.0
1.0,44.0,2011-05-27,4221.684884418988,0.0
1.0,44.0,2011-06-03,4137.171858548092,0.0
1.0,44.0,2011-06-10,4308.400809893203,0.0
1.0,44.0,2011-06-17,4229.446638871297,0.0
1.0,44.0,2011-06-24,4394.913027072231,0.0
1.0,45.0,2011-05-13,-19.508656003305077,0.0
1.0,45.0,2011-05-20,-0.7351860129856504,0.0
1.0,45.0,2011-05-27,-3.2749097729320056,0.0
1.0,45.0,2011-06-10,16.42320457612732,0.0
1.0,45.0,2011-06-24,16.42320457612732,0.0
1.0,46.0,2011-05-06,20808.934425245054,0.0
1.0,46.0,2011-05-13,20215.34564735602,0.0
1.0,46.0,2011-05-20,19745.04839129468,0.0
1.0,46.0,2011-05-27,21095.658159303493,0.0
1.0,46.0,2011-06-03,22833.382726647906,0.0
1.0,46.0,2011-06-10,20948.67267591135,0.0
1.0,46.0,2011-06-17,20231.15289186967,0.0
1.0,46.0,2011-06-24,21277.659640585553,0.0
1.0,48.0,2011-05-06,385.6702798850714,0.0
1.0,48.0,2011-05-13,447.5057542372491,0.0
1.0,48.0,2011-05-20,252.40348887351539,0.0
1.0,48.0,2011-05-27,252.40348887351539,0.0
1.0,48.0,2011-06-03,252.40348887351539,0.0
1.0,48.0,2011-06-17,252.40348887351539,0.0
1.0,49.0,2011-05-06,11959.150827562711,0.0
1.0,49.0,2011-05-13,10567.609200971941,0.0
1.0,49.0,2011-05-20,10661.290508842836,0.0
1.0,49.0,2011-05-27,9210.795133192367,0.0
1.0,49.0,2011-06-03,9922.261757069076,0.0
1.0,49.0,2011-06-10,11126.910966109526,0.0
1.0,49.0,2011-06-17,9737.818998239045,0.0
1.0,49.0,2011-06-24,10249.694821170573,0.0
1.0,52.0,2011-05-06,3241.280531229032,0.0
1.0,52.0,2011-05-13,3444.3264508216407,0.0
1.0,52.0,2011-05-20,2097.50150727625,0.0
1.0,52.0,2011-05-27,2108.4723177178994,0.0
1.0,52.0,2011-06-03,1577.9564280267102,0.0
1.0,52.0,2011-06-10,2073.855935619841,0.0
1.0,52.0,2011-06-17,1977.1368738580957,0.0
1.0,52.0,2011-06-24,1896.9982419164614,0.0
1.0,54.0,2011-05-06,56.67353048466612,0.0
1.0,54.0,2011-05-13,62.1668553861673,0.0
1.0,54.0,2011-05-20,-94.99306695931591,0.0
1.0,54.0,2011-06-03,20.66902416170342,0.0
1.0,54.0,2011-06-10,-21.82091792963911,0.0
1.0,54.0,2011-06-17,4.808898110641167,0.0
1.0,54.0,2011-06-24,39.93952550337417,0.0
1.0,55.0,2011-05-06,9661.724060420887,0.0
1.0,55.0,2011-05-13,9430.03914065753,0.0
1.0,55.0,2011-05-20,10233.139083075812,0.0
1.0,55.0,2011-05-27,10342.508256243784,0.0
1.0,55.0,2011-06-03,11590.00838087337,0.0
1.0,55.0,2011-06-10,12507.830152649907,0.0
1.0,55.0,2011-06-17,11267.691252820901,0.0
1.0,55.0,2011-06-24,10905.060894095348,0.0
1.0,56.0,2011-05-06,11695.108138495021,0.0
1.0,56.0,2011-05-13,8878.294478339505,0.0
1.0,56.0,2011-05-20,6565.088094154036,0.0
1.0,56.0,2011-05-27,5602.482378711355,0.0
1.0,56.0,2011-06-03,4784.221300208139,0.0
1.0,56.0,2011-06-10,4119.166165082379,0.0
1.0,56.0,2011-06-17,4212.796102125327,0.0
1.0,56.0,2011-06-24,3330.5620360082376,0.0
1.0,58.0,2011-05-06,1514.3528461707504,0.0
1.0,58.0,2011-05-13,1448.7492551258513,0.0
1.0,58.0,2011-05-20,2450.852499575795,0.0
1.0,58.0,2011-05-27,3797.359102446561,0.0
1.0,58.0,2011-06-03,2699.2733106896962,0.0
1.0,58.0,2011-06-10,4979.799093332582,0.0
1.0,58.0,2011-06-17,3476.721428105117,0.0
1.0,58.0,2011-06-24,2745.311630198707,0.0
1.0,59.0,2011-05-06,194.87672147791082,0.0
1.0,59.0,2011-05-13,123.87208281860869,0.0
1.0,59.0,2011-05-20,158.49110599358747,0.0
1.0,59.0,2011-05-27,147.50296557469474,0.0
1.0,59.0,2011-06-03,164.1026462459303,0.0
1.0,59.0,2011-06-10,119.42525428983565,0.0
1.0,59.0,2011-06-17,104.48557477847855,0.0
1.0,59.0,2011-06-24,-70.47431578852054,0.0
1.0,60.0,2011-05-06,1583.911594271268,0.0
1.0,60.0,2011-05-13,1080.3205977387418,0.0
1.0,60.0,2011-05-20,1015.3549109940516,0.0
1.0,60.0,2011-05-27,1216.9397909355914,0.0
1.0,60.0,2011-06-03,1219.4682696291868,0.0
1.0,60.0,2011-06-10,1200.2732268326665,0.0
1.0,60.0,2011-06-17,1089.2399788647756,0.0
1.0,60.0,2011-06-24,914.333616289355,0.0
1.0,67.0,2011-05-06,17146.546386941478,0.0
1.0,67.0,2011-05-13,17473.584808691547,0.0
1.0,67.0,2011-05-20,6879.6311440234085,0.0
1.0,67.0,2011-05-27,8145.236985009072,0.0
1.0,67.0,2011-06-03,8304.095174780956,0.0
1.0,67.0,2011-06-10,6826.054764025986,0.0
1.0,67.0,2011-06-17,12001.864601804318,0.0
1.0,67.0,2011-06-24,11151.912349252405,0.0
1.0,71.0,2011-05-06,2246.2506505116257,0.0
1.0,71.0,2011-05-13,2220.652376094306,0.0
1.0,71.0,2011-05-20,2270.3007433065145,0.0
1.0,71.0,2011-05-27,1932.3193462167185,0.0
1.0,71.0,2011-06-03,2596.6617898936097,0.0
1.0,71.0,2011-06-10,2384.3133108100706,0.0
1.0,71.0,2011-06-17,2358.083231452824,0.0
1.0,71.0,2011-06-24,2346.8314259444273,0.0
1.0,72.0,2011-05-06,32854.01932988385,0.0
1.0,72.0,2011-05-13,35014.69784875283,0.0
1.0,72.0,2011-05-20,29441.3200308259,0.0
1.0,72.0,2011-05-27,29507.109507213103,0.0
1.0,72.0,2011-06-03,34655.81548383715,0.0
1.0,72.0,2011-06-10,33840.61569972219,0.0
1.0,72.0,2011-06-17,35733.266770771465,0.0
1.0,72.0,2011-06-24,33439.759473141974,0.0
1.0,74.0,2011-05-06,11464.532062486614,0.0
1.0,74.0,2011-05-13,10432.164825146072,0.0
1.0,74.0,2011-05-20,10835.480308690094,0.0
1.0,74.0,2011-05-27,11306.359644272467,0.0
1.0,74.0,2011-06-03,11791.458902522674,0.0
1.0,74.0,2011-06-10,11770.595962398555,0.0
1.0,74.0,2011-06-17,11825.227819522595,0.0
1.0,74.0,2011-06-24,10619.453925647293,0.0
1.0,79.0,2011-05-06,42847.34193361152,0.0
1.0,79.0,2011-05-13,29942.99673434949,0.0
1.0,79.0,2011-05-20,30313.093644818957,0.0
1.0,79.0,2011-05-27,29420.08844174092,0.0
1.0,79.0,2011-06-03,40672.827406539785,0.0
1.0,79.0,2011-06-10,32757.060910127093,0.0
1.0,79.0,2011-06-17,29856.668177691954,0.0
1.0,79.0,2011-06-24,28554.92864076557,0.0
1.0,80.0,2011-05-06,16056.11658863397,0.0
1.0,80.0,2011-05-13,15849.846634948157,0.0
1.0,80.0,2011-05-20,15607.12433126033,0.0
1.0,80.0,2011-05-27,15440.684994410021,0.0
1.0,80.0,2011-06-03,16316.29607249633,0.0
1.0,80.0,2011-06-10,17439.523528918387,0.0
1.0,80.0,2011-06-17,16921.459181280803,0.0
1.0,80.0,2011-06-24,15380.56832912657,0.0
1.0,81.0,2011-05-06,30889.402118007943,0.0
1.0,81.0,2011-05-13,29052.141834690032,0.0
1.0,81.0,2011-05-20,29049.449133881455,0.0
1.0,81.0,2011-05-27,28935.623863162327,0.0
1.0,81.0,2011-06-03,30970.398933763732,0.0
1.0,81.0,2011-06-10,30738.05514798395,0.0
1.0,81.0,2011-06-17,30244.916231715644,0.0
1.0,81.0,2011-06-24,28281.60226054187,0.0
1.0,82.0,2011-05-06,22414.45021168965,0.0
1.0,82.0,2011-05-13,21547.77603527236,0.0
1.0,82.0,2011-05-20,20832.810458361946,0.0
1.0,82.0,2011-05-27,21123.23422320544,0.0
1.0,82.0,2011-06-03,23159.370558044717,0.0
1.0,82.0,2011-06-10,22075.479468346417,0.0
1.0,82.0,2011-06-17,21887.16120955798,0.0
1.0,82.0,2011-06-24,21117.753462452285,0.0
1.0,83.0,2011-05-06,6302.676667627466,0.0
1.0,83.0,2011-05-13,5725.425321383862,0.0
1.0,83.0,2011-05-20,5366.38196170574,0.0
1.0,83.0,2011-05-27,4431.807227615262,0.0
1.0,83.0,2011-06-03,5374.084904535435,0.0
1.0,83.0,2011-06-10,5584.318160343735,0.0
1.0,83.0,2011-06-17,5543.159568905388,0.0
1.0,83.0,2011-06-24,4897.787917346252,0.0
1.0,85.0,2011-05-06,3799.2006883430786,0.0
1.0,85.0,2011-05-13,4532.166271712447,0.0
1.0,85.0,2011-05-20,4328.525933557472,0.0
1.0,85.0,2011-05-27,4490.4068060815825,0.0
1.0,85.0,2011-06-03,4278.793282043005,0.0
1.0,85.0,2011-06-10,3150.2042134523417,0.0
1.0,85.0,2011-06-17,3270.0261627177733,0.0
1.0,85.0,2011-06-24,3257.3436222037326,0.0
1.0,87.0,2011-05-06,62636.39707283957,0.0
1.0,87.0,2011-05-13,55867.289938847556,0.0
1.0,87.0,2011-05-20,55067.73398930116,0.0
1.0,87.0,2011-05-27,54244.34152577354,0.0
1.0,87.0,2011-06-03,60357.313033307924,0.0
1.0,87.0,2011-06-10,57268.0418829201,0.0
1.0,87.0,2011-06-17,56850.746742042735,0.0
1.0,87.0,2011-06-24,56042.41429136975,0.0
1.0,90.0,2011-05-06,80541.7202985279,0.0
1.0,90.0,2011-05-13,74759.07395225127,0.0
1.0,90.0,2011-05-20,74421.08372706005,0.0
1.0,90.0,2011-05-27,73874.62421466612,0.0
1.0,90.0,2011-06-03,79261.84484539383,0.0
1.0,90.0,2011-06-10,80261.52226554246,0.0
1.0,90.0,2011-06-17,78790.56243451514,0.0
1.0,90.0,2011-06-24,73585.3741626769,0.0
1.0,91.0,2011-05-06,70576.23333989354,0.0
1.0,91.0,2011-05-13,68375.72646219554,0.0
1.0,91.0,2011-05-20,64631.45900457995,0.0
1.0,91.0,2011-05-27,59013.06386579843,0.0
1.0,91.0,2011-06-03,66096.32299868288,0.0
1.0,91.0,2011-06-10,76246.90999149988,0.0
1.0,91.0,2011-06-17,70922.41653423096,0.0
1.0,91.0,2011-06-24,61293.77734783003,0.0
1.0,92.0,2011-05-06,136605.20841147754,0.0
