Store,Dept,Date,Weekly_Pred,IsHoliday
1.0,18.0,2012-09-28,3212.0765597862464,0.0
1.0,18.0,2012-10-05,4813.235228304313,0.0
1.0,18.0,2012-10-12,6508.289368872092,0.0
1.0,18.0,2012-10-19,9092.920155767844,0.0
1.0,18.0,2012-10-26,19863.051820997644,0.0
1.0,19.0,2012-09-07,963.3287042164457,1.0
1.0,19.0,2012-09-14,960.8048671269071,0.0
1.0,19.0,2012-09-21,992.1813794159543,0.0
1.0,19.0,2012-09-28,999.9327740454328,0.0
1.0,19.0,2012-10-05,1179.3006983780515,0.0
1.0,19.0,2012-10-12,1135.1808442854535,0.0
1.0,19.0,2012-10-19,1108.2612660908353,0.0
1.0,19.0,2012-10-26,1365.917336442436,0.0
1.0,20.0,2012-09-07,3704.5750779589353,1.0
1.0,20.0,2012-09-14,3374.1523491820035,0.0
1.0,20.0,2012-09-21,3499.66346950137,0.0
1.0,20.0,2012-09-28,4075.5832023104367,0.0
1.0,20.0,2012-10-05,3963.9111992796597,0.0
1.0,20.0,2012-10-12,3729.9164261301694,0.0
1.0,20.0,2012-10-19,3392.51822681033,0.0
1.0,20.0,2012-10-26,3339.3168858965573,0.0
1.0,21.0,2012-09-07,7417.648220744806,1.0
1.0,21.0,2012-09-14,7555.753426757532,0.0
1.0,21.0,2012-09-21,7293.662165996509,0.0
1.0,21.0,2012-09-28,7350.570606497007,0.0
1.0,21.0,2012-10-05,7590.183995154577,0.0
1.0,21.0,2012-10-12,7503.448695775944,0.0
1.0,21.0,2012-10-19,7363.775513556677,0.0
1.0,21.0,2012-10-26,7694.7761486143645,0.0
1.0,22.0,2012-09-07,9136.67949451022,1.0
1.0,22.0,2012-09-14,7860.410913119838,0.0
1.0,22.0,2012-09-21,7917.695397267864,0.0
1.0,22.0,2012-09-28,8111.374053607509,0.0
1.0,22.0,2012-10-05,9068.428111920879,0.0
1.0,22.0,2012-10-12,8109.011897931621,0.0
1.0,22.0,2012-10-19,7476.756747375057,0.0
1.0,22.0,2012-10-26,7666.590052495525,0.0
1.0,23.0,2012-09-07,15831.732724799836,1.0
1.0,23.0,2012-09-14,15382.111299171174,0.0
1.0,23.0,2012-09-21,15875.15636266681,0.0
1.0,23.0,2012-09-28,16764.90721858951,0.0
1.0,23.0,2012-10-05,19090.097494258607,0.0
1.0,23.0,2012-10-12,16505.51789058658,0.0
1.0,23.0,2012-10-19,18885.100038661683,0.0
1.0,23.0,2012-10-26,19540.591066016877,0.0
1.0,24.0,2012-09-07,3998.898952975155,1.0
1.0,24.0,2012-09-14,3656.0295119427456,0.0
1.0,24.0,2012-09-21,3267.794335617901,0.0
1.0,24.0,2012-09-28,4364.574167265774,0.0
1.0,24.0,2012-10-05,4979.75359035957,0.0
1.0,24.0,2012-10-12,3968.261581911923,0.0
1.0,24.0,2012-10-19,5190.095831169964,0.0
1.0,24.0,2012-10-26,5598.6031427525295,0.0
1.0,25.0,2012-09-07,7874.931330474658,1.0
1.0,25.0,2012-09-14,7685.104928883357,0.0
1.0,25.0,2012-09-21,7783.174883755489,0.0
1.0,25.0,2012-09-28,7874.135821374698,0.0
1.0,25.0,2012-10-05,9228.21784535293,0.0
1.0,25.0,2012-10-12,8494.101315172953,0.0
1.0,25.0,2012-10-19,9009.533011349482,0.0
1.0,25.0,2012-10-26,9650.573794635577,0.0
1.0,26.0,2012-09-07,4595.656784980061,1.0
1.0,26.0,2012-09-14,5119.081467597249,0.0
1.0,26.0,2012-09-21,4530.399920432332,0.0
1.0,26.0,2012-09-28,6038.693624942067,0.0
1.0,26.0,2012-10-05,7535.603261677983,0.0
1.0,26.0,2012-10-12,6056.528558223012,0.0
1.0,26.0,2012-10-19,7122.882289139989,0.0
1.0,26.0,2012-10-26,6931.966681926015,0.0
1.0,27.0,2012-09-07,721.5105245788598,1.0
1.0,27.0,2012-09-14,823.2515424941682,0.0
1.0,27.0,2012-09-21,918.1088570808076,0.0
1.0,27.0,2012-09-28,974.526062012186,0.0
1.0,27.0,2012-10-05,1313.9154550437831,0.0
1.0,27.0,2012-10-12,1153.368369997015,0.0
1.0,27.0,2012-10-19,1412.9671360407972,0.0
1.0,27.0,2012-10-26,1489.991407365074,0.0
1.0,28.0,2012-09-07,321.723926785339,1.0
1.0,28.0,2012-09-14,331.65198013459553,0.0
1.0,28.0,2012-09-21,351.6209955540787,0.0
1.0,28.0,2012-09-28,482.88478717481007,0.0
1.0,28.0,2012-10-05,540.954087140907,0.0
1.0,28.0,2012-10-12,561.8508046892773,0.0
1.0,28.0,2012-10-19,601.7954438356053,0.0
1.0,28.0,2012-10-26,708.180613311876,0.0
1.0,29.0,2012-09-07,3282.787393484232,1.0
1.0,29.0,2012-09-14,3382.80786636841,0.0
1.0,29.0,2012-09-21,3254.2914436198444,0.0
1.0,29.0,2012-09-28,3308.491199169275,0.0
1.0,29.0,2012-10-05,3922.523962173578,0.0
1.0,29.0,2012-10-12,3382.578191790697,0.0
1.0,29.0,2012-10-19,3831.807282958147,0.0
1.0,29.0,2012-10-26,3939.5688289738864,0.0
1.0,30.0,2012-09-07,2370.085542086027,1.0
1.0,30.0,2012-09-14,2291.699185886634,0.0
1.0,30.0,2012-09-21,2270.943684254521,0.0
1.0,30.0,2012-09-28,2386.840349932182,0.0
1.0,30.0,2012-10-05,2418.7288704521297,0.0
1.0,30.0,2012-10-12,2338.712639879416,0.0
1.0,30.0,2012-10-19,2298.85494283189,0.0
1.0,30.0,2012-10-26,2110.289725868245,0.0
1.0,31.0,2012-09-07,1717.2723150008815,1.0
1.0,31.0,2012-09-14,1564.17700979649,0.0
1.0,31.0,2012-09-21,1345.3865817540782,0.0
1.0,31.0,2012-09-28,1141.7257820123332,0.0
1.0,31.0,2012-10-05,1275.4423744434016,0.0
1.0,31.0,2012-10-12,1102.8934132808345,0.0
1.0,31.0,2012-10-19,932.5175628417628,0.0
1.0,31.0,2012-10-26,1383.561992024769,0.0
1.0,32.0,2012-09-07,6057.261647237416,1.0
1.0,32.0,2012-09-14,5894.59645230877,0.0
1.0,32.0,2012-09-21,6175.442841542836,0.0
1.0,32.0,2012-09-28,5721.629844320889,0.0
1.0,32.0,2012-10-05,6199.640541506882,0.0
1.0,32.0,2012-10-12,5675.33562953579,0.0
1.0,32.0,2012-10-19,5835.316768718834,0.0
1.0,32.0,2012-10-26,5679.383373631115,0.0
1.0,33.0,2012-09-07,3039.3353261786033,1.0
1.0,33.0,2012-09-14,3801.6643199759055,0.0
1.0,33.0,2012-09-21,3368.229699595504,0.0
1.0,33.0,2012-09-28,3783.187933905654,0.0
1.0,33.0,2012-10-05,4961.100081427627,0.0
1.0,33.0,2012-10-12,4115.386672957473,0.0
1.0,33.0,2012-10-19,5103.787484152846,0.0
1.0,33.0,2012-10-26,5719.394012911849,0.0
1.0,34.0,2012-09-07,9488.64915235274,1.0
1.0,34.0,2012-09-14,9375.427286221911,0.0
1.0,34.0,2012-09-21,9232.137853696277,0.0
1.0,34.0,2012-09-28,9492.649096085956,0.0
1.0,34.0,2012-10-05,10592.410509660174,0.0
1.0,34.0,2012-10-12,9922.675738885333,0.0
1.0,34.0,2012-10-19,10454.958082272937,0.0
1.0,34.0,2012-10-26,11514.500938966205,0.0
1.0,35.0,2012-09-07,2067.1263033218174,1.0
1.0,35.0,2012-09-14,2163.032027281025,0.0
1.0,35.0,2012-09-21,1950.2152769185095,0.0
1.0,35.0,2012-09-28,2013.1825593627482,0.0
1.0,35.0,2012-10-05,2261.971519700387,0.0
1.0,35.0,2012-10-12,2072.7290744251995,0.0
1.0,35.0,2012-10-19,2326.1039672113448,0.0
1.0,35.0,2012-10-26,2386.559886044958,0.0
1.0,36.0,2012-09-07,571.2967204304149,1.0
1.0,36.0,2012-09-14,489.46072272972367,0.0
1.0,36.0,2012-09-21,477.4854627402236,0.0
1.0,36.0,2012-09-28,522.8671934457233,0.0
1.0,36.0,2012-10-05,720.8111907096317,0.0
1.0,36.0,2012-10-12,754.6452562661578,0.0
1.0,36.0,2012-10-19,854.274792716067,0.0
1.0,36.0,2012-10-26,1084.3944632263592,0.0
1.0,37.0,2012-09-07,2866.882133597675,1.0
1.0,37.0,2012-09-14,2549.356374139133,0.0
1.0,37.0,2012-09-21,2702.5546095913082,0.0
1.0,37.0,2012-09-28,2895.237062568012,0.0
1.0,37.0,2012-10-05,3077.881327325645,0.0
1.0,37.0,2012-10-12,2805.6763216202885,0.0
1.0,37.0,2012-10-19,2622.778686100784,0.0
1.0,37.0,2012-10-26,2531.9681465571553,0.0
1.0,38.0,2012-09-07,70821.18388983622,1.0
1.0,38.0,2012-09-14,71107.17057654276,0.0
1.0,38.0,2012-09-21,73027.94193503275,0.0
1.0,38.0,2012-09-28,85815.66517874613,0.0
1.0,38.0,2012-10-05,72873.73633810892,0.0
1.0,38.0,2012-10-12,66151.18895193949,0.0
1.0,38.0,2012-10-19,70896.78597876444,0.0
1.0,38.0,2012-10-26,67685.14396521464,0.0
1.0,40.0,2012-09-07,58842.311063238,1.0
1.0,40.0,2012-09-14,58653.51885361275,0.0
1.0,40.0,2012-09-21,58036.695433088156,0.0
1.0,40.0,2012-09-28,59142.8576521357,0.0
1.0,40.0,2012-10-05,62570.01574272713,0.0
1.0,40.0,2012-10-12,58374.31391758523,0.0
1.0,40.0,2012-10-19,59333.376386113974,0.0
1.0,40.0,2012-10-26,58253.70963997445,0.0
1.0,41.0,2012-09-07,2130.730707454117,1.0
1.0,41.0,2012-09-14,1986.6371785873487,0.0
1.0,41.0,2012-09-21,1656.3436415666654,0.0
1.0,41.0,2012-09-28,1569.677809583576,0.0
1.0,41.0,2012-10-05,1700.9374068254544,0.0
1.0,41.0,2012-10-12,1842.3217404955938,0.0
1.0,41.0,2012-10-19,1784.765294122131,0.0
1.0,41.0,2012-10-26,2033.2996188873365,0.0
1.0,42.0,2012-09-07,7895.026509990515,1.0
1.0,42.0,2012-09-14,8133.602415551962,0.0
1.0,42.0,2012-09-21,7869.814340343298,0.0
1.0,42.0,2012-09-28,7874.731993427099,0.0
1.0,42.0,2012-10-05,8324.302667369666,0.0
1.0,42.0,2012-10-12,8127.086495151342,0.0
1.0,42.0,2012-10-19,8467.16923331243,0.0
1.0,42.0,2012-10-26,7857.069136371435,0.0
1.0,44.0,2012-09-07,5374.142479398159,1.0
1.0,44.0,2012-09-14,5474.336820163635,0.0
1.0,44.0,2012-09-21,5679.645257779268,0.0
1.0,44.0,2012-09-28,5978.504546143917,0.0
1.0,44.0,2012-10-05,6075.940146812109,0.0
1.0,44.0,2012-10-12,6113.267976232675,0.0
1.0,44.0,2012-10-19,6210.011896290687,0.0
1.0,44.0,2012-10-26,6912.8254020892655,0.0
1.0,45.0,2012-09-07,0.4314419652464423,1.0
1.0,45.0,2012-09-21,-1.4349470308852759,0.0
1.0,45.0,2012-09-28,-0.40874346465444233,0.0
1.0,45.0,2012-10-12,-7.16353322778469,0.0
1.0,45.0,2012-10-26,3.3141141084151897,0.0
1.0,46.0,2012-09-07,17698.080149232435,1.0
1.0,46.0,2012-09-14,18050.385150729704,0.0
1.0,46.0,2012-09-21,17548.09680205493,0.0
1.0,46.0,2012-09-28,18113.81064051299,0.0
1.0,46.0,2012-10-05,18995.820974408674,0.0
1.0,46.0,2012-10-12,17307.50096458106,0.0
1.0,46.0,2012-10-19,17844.617264091063,0.0
1.0,46.0,2012-10-26,18025.281578122664,0.0
1.0,47.0,2012-09-28,-192.55749446245548,0.0
1.0,48.0,2012-09-07,1646.495014965738,1.0
1.0,48.0,2012-09-14,1095.5222316386353,0.0
1.0,48.0,2012-09-21,1348.7685779335152,0.0
1.0,48.0,2012-09-28,1080.1892547013413,0.0
1.0,48.0,2012-10-05,1614.792521178926,0.0
1.0,48.0,2012-10-12,1356.4132028224121,0.0
1.0,48.0,2012-10-19,1304.278079807962,0.0
1.0,48.0,2012-10-26,1397.0425755979668,0.0
1.0,49.0,2012-09-07,10088.23103624328,1.0
1.0,49.0,2012-09-14,12392.615602669557,0.0
1.0,49.0,2012-09-21,11367.909430799325,0.0
1.0,49.0,2012-09-28,10082.464739498933,0.0
1.0,49.0,2012-10-05,10023.187656102022,0.0
1.0,49.0,2012-10-12,10373.578239736398,0.0
1.0,49.0,2012-10-19,10193.72431760772,0.0
1.0,49.0,2012-10-26,8911.250140366395,0.0
1.0,52.0,2012-09-07,2036.968444123439,1.0
1.0,52.0,2012-09-14,2401.6635374869625,0.0
1.0,52.0,2012-09-21,2354.5282685305397,0.0
1.0,52.0,2012-09-28,2499.8090289379875,0.0
1.0,52.0,2012-10-05,2166.1485927845756,0.0
1.0,52.0,2012-10-12,1960.0345223094741,0.0
1.0,52.0,2012-10-19,1855.6490681018154,0.0
1.0,52.0,2012-10-26,2238.766607597045,0.0
1.0,54.0,2012-09-07,-8.350688188464233,1.0
1.0,54.0,2012-09-14,-50.34570237913806,0.0
1.0,54.0,2012-09-28,-17.341427235991546,0.0
1.0,54.0,2012-10-05,-41.51602986374576,0.0
1.0,54.0,2012-10-12,-56.460023014933654,0.0
1.0,54.0,2012-10-19,-45.51302519360263,0.0
1.0,54.0,2012-10-26,-62.14376899519641,0.0
1.0,55.0,2012-09-07,8266.176385266885,1.0
1.0,55.0,2012-09-14,9368.34500919114,0.0
1.0,55.0,2012-09-21,8402.148725850686,0.0
1.0,55.0,2012-09-28,8043.294070346459,0.0
1.0,55.0,2012-10-05,8540.662768943414,0.0
1.0,55.0,2012-10-12,8413.305306060418,0.0
1.0,55.0,2012-10-19,9923.079044921502,0.0
1.0,55.0,2012-10-26,10615.7784150673,0.0
1.0,56.0,2012-09-07,1019.9143054196134,1.0
1.0,56.0,2012-09-14,1056.0409173676267,0.0
1.0,56.0,2012-09-21,1233.7531211087003,0.0
1.0,56.0,2012-09-28,1443.7824990460172,0.0
1.0,56.0,2012-10-05,1812.693726868321,0.0
1.0,56.0,2012-10-12,1922.0754066416516,0.0
1.0,56.0,2012-10-19,1406.2348496624722,0.0
1.0,56.0,2012-10-26,1082.940074295689,0.0
1.0,58.0,2012-09-07,3181.3737839195037,1.0
1.0,58.0,2012-09-14,2859.1900185081267,0.0
1.0,58.0,2012-09-21,2391.6378382179046,0.0
1.0,58.0,2012-09-28,2477.806365344217,0.0
1.0,58.0,2012-10-05,2985.925717208078,0.0
1.0,58.0,2012-10-12,2156.312985274484,0.0
1.0,58.0,2012-10-19,2118.7053988906646,0.0
1.0,58.0,2012-10-26,2007.0185883971953,0.0
1.0,59.0,2012-09-07,-97.084296868602,1.0
1.0,59.0,2012-09-14,-106.98402087525483,0.0
1.0,59.0,2012-09-21,-93.85042540864106,0.0
1.0,59.0,2012-09-28,-50.31830160454865,0.0
1.0,59.0,2012-10-05,-75.94485752419587,0.0
1.0,59.0,2012-10-12,-76.35813419655915,0.0
1.0,59.0,2012-10-19,-29.557767794886786,0.0
1.0,59.0,2012-10-26,52.76973159476165,0.0
1.0,60.0,2012-09-07,1000.0505373586125,1.0
1.0,60.0,2012-09-14,935.4794820282764,0.0
1.0,60.0,2012-09-21,760.6162181977338,0.0
1.0,60.0,2012-09-28,896.9374968443221,0.0
1.0,60.0,2012-10-05,1147.2752393890328,0.0
1.0,60.0,2012-10-12,1016.961389567346,0.0
1.0,60.0,2012-10-19,787.8755967725224,0.0
1.0,60.0,2012-10-26,906.2643535841412,0.0
1.0,67.0,2012-09-07,5490.999747120014,1.0
1.0,67.0,2012-09-14,6101.442053161732,0.0
1.0,67.0,2012-09-21,5885.445793233982,0.0
1.0,67.0,2012-09-28,5738.819251381031,0.0
1.0,67.0,2012-10-05,6140.1083730088385,0.0
1.0,67.0,2012-10-12,6588.872806869617,0.0
1.0,67.0,2012-10-19,6192.262402139774,0.0
1.0,67.0,2012-10-26,6167.1828976498755,0.0
1.0,71.0,2012-09-07,2666.406076723504,1.0
1.0,71.0,2012-09-14,2393.874982217121,0.0
1.0,71.0,2012-09-21,2201.417052911389,0.0
1.0,71.0,2012-09-28,2333.4486786963225,0.0
1.0,71.0,2012-10-05,2312.770115518737,0.0
1.0,71.0,2012-10-12,2193.5256210954667,0.0
1.0,71.0,2012-10-19,2186.1895869912387,0.0
1.0,71.0,2012-10-26,2154.06392894851,0.0
1.0,72.0,2012-09-07,42336.0610596017,1.0
1.0,72.0,2012-09-14,42487.46197441975,0.0
1.0,72.0,2012-09-21,38098.39571983377,0.0
1.0,72.0,2012-09-28,36937.86497060219,0.0
1.0,72.0,2012-10-05,37884.44933388392,0.0
1.0,72.0,2012-10-12,36301.29822323481,0.0
1.0,72.0,2012-10-19,46252.12269813577,0.0
1.0,72.0,2012-10-26,43790.69427496949,0.0
1.0,74.0,2012-09-07,10139.255754638827,1.0
1.0,74.0,2012-09-14,9636.617979217684,0.0
1.0,74.0,2012-09-21,9915.531348873294,0.0
1.0,74.0,2012-09-28,9917.010075260318,0.0
1.0,74.0,2012-10-05,10613.835395742572,0.0
1.0,74.0,2012-10-12,9969.518922258532,0.0
1.0,74.0,2012-10-19,9946.464691806948,0.0
1.0,74.0,2012-10-26,9716.904362608111,0.0
1.0,79.0,2012-09-07,35275.6327368002,1.0
1.0,79.0,2012-09-14,32408.629593489655,0.0
1.0,79.0,2012-09-21,29336.590856907853,0.0
1.0,79.0,2012-09-28,32221.11321794797,0.0
1.0,79.0,2012-10-05,42502.90306842137,0.0
1.0,79.0,2012-10-12,31647.247354863175,0.0
1.0,79.0,2012-10-19,31118.578045008668,0.0
1.0,79.0,2012-10-26,28590.09458744336,0.0
1.0,80.0,2012-09-07,20123.806324880494,1.0
1.0,80.0,2012-09-14,20391.322885911835,0.0
1.0,80.0,2012-09-21,20121.602842252625,0.0
1.0,80.0,2012-09-28,19803.353933256043,0.0
1.0,80.0,2012-10-05,21015.909625928773,0.0
1.0,80.0,2012-10-12,19755.259501855744,0.0
1.0,80.0,2012-10-19,19864.440212648286,0.0
1.0,80.0,2012-10-26,19408.256728093995,0.0
1.0,81.0,2012-09-07,31016.366994561216,1.0
1.0,81.0,2012-09-14,30561.705068291685,0.0
1.0,81.0,2012-09-21,29028.401061715147,0.0
1.0,81.0,2012-09-28,29422.275468052885,0.0
1.0,81.0,2012-10-05,32165.035985173246,0.0
1.0,81.0,2012-10-12,30969.10532874014,0.0
1.0,81.0,2012-10-19,29845.272568882963,0.0
1.0,81.0,2012-10-26,28858.810589016935,0.0
1.0,82.0,2012-09-07,19056.710689636704,1.0
1.0,82.0,2012-09-14,19228.86625674629,0.0
1.0,82.0,2012-09-21,19298.357169302937,0.0
1.0,82.0,2012-09-28,19293.233153017994,0.0
1.0,82.0,2012-10-05,20930.157112928864,0.0
1.0,82.0,2012-10-12,19697.055355223652,0.0
1.0,82.0,2012-10-19,19689.615704151627,0.0
1.0,82.0,2012-10-26,20065.793799492356,0.0
1.0,83.0,2012-09-07,5837.2520964977175,1.0
1.0,83.0,2012-09-14,5919.975788914862,0.0
1.0,83.0,2012-09-21,4704.629211508933,0.0
1.0,83.0,2012-09-28,4181.462939226332,0.0
1.0,83.0,2012-10-05,5886.749139749709,0.0
1.0,83.0,2012-10-12,5895.914962970915,0.0
1.0,83.0,2012-10-19,4883.893737041655,0.0
1.0,83.0,2012-10-26,4116.499511325064,0.0
1.0,85.0,2012-09-07,2703.7610976157202,1.0
1.0,85.0,2012-09-14,2974.4345971999182,0.0
1.0,85.0,2012-09-21,3075.7213415560736,0.0
1.0,85.0,2012-09-28,2838.1338250098242,0.0
1.0,85.0,2012-10-05,2762.1465513167395,0.0
1.0,85.0,2012-10-12,2695.540713494779,0.0
1.0,85.0,2012-10-19,2934.421237653257,0.0
1.0,85.0,2012-10-26,2848.143559163572,0.0
1.0,87.0,2012-09-07,55441.16740846982,1.0
1.0,87.0,2012-09-14,51818.534765723845,0.0
1.0,87.0,2012-09-21,50646.55622721066,0.0
1.0,87.0,2012-09-28,58870.520269874236,0.0
1.0,87.0,2012-10-05,62619.23131800046,0.0
1.0,87.0,2012-10-12,50616.09936380734,0.0
1.0,87.0,2012-10-19,53588.36627054562,0.0
1.0,87.0,2012-10-26,52852.82646799435,0.0
1.0,90.0,2012-09-07,91881.75708534993,1.0
1.0,90.0,2012-09-14,91776.00858643331,0.0
1.0,90.0,2012-09-21,86405.35587837972,0.0
1.0,90.0,2012-09-28,86880.27118065633,0.0
1.0,90.0,2012-10-05,96567.98182823934,0.0
1.0,90.0,2012-10-12,92381.33004238881,0.0
1.0,90.0,2012-10-19,89177.93712570943,0.0
1.0,90.0,2012-10-26,87098.56222584523,0.0
1.0,91.0,2012-09-07,72909.48323602218,1.0
1.0,91.0,2012-09-14,71563.04206032294,0.0
1.0,91.0,2012-09-21,63218.2558860256,0.0
1.0,91.0,2012-09-28,60985.249605364974,0.0
