Store,Dept,Date,Weekly_Pred,IsHoliday
1.0,31.0,2011-08-12,4931.913533411555,0.0
1.0,31.0,2011-08-19,8452.111813680556,0.0
1.0,31.0,2011-08-26,10497.959824222862,0.0
1.0,32.0,2011-07-01,6354.040849586664,0.0
1.0,32.0,2011-07-08,6688.694837027876,0.0
1.0,32.0,2011-07-15,5435.1100246915075,0.0
1.0,32.0,2011-07-22,5997.974283408322,0.0
1.0,32.0,2011-07-29,6235.710615690746,0.0
1.0,32.0,2011-08-05,6246.0451273654535,0.0
1.0,32.0,2011-08-12,5553.965278755589,0.0
1.0,32.0,2011-08-19,5620.526622364246,0.0
1.0,32.0,2011-08-26,5663.8046759319905,0.0
1.0,33.0,2011-07-01,3736.9273033425275,0.0
1.0,33.0,2011-07-08,4047.855859343807,0.0
1.0,33.0,2011-07-15,3895.0879880193684,0.0
1.0,33.0,2011-07-22,4727.447513766035,0.0
1.0,33.0,2011-07-29,5596.460410823959,0.0
1.0,33.0,2011-08-05,7819.187468171499,0.0
1.0,33.0,2011-08-12,8800.366002904164,0.0
1.0,33.0,2011-08-19,13248.044989866583,0.0
1.0,33.0,2011-08-26,12632.213736949867,0.0
1.0,34.0,2011-07-01,9617.540085178722,0.0
1.0,34.0,2011-07-08,8858.453777641911,0.0
1.0,34.0,2011-07-15,8329.397846624643,0.0
1.0,34.0,2011-07-22,8704.855648989245,0.0
1.0,34.0,2011-07-29,7799.934861827099,0.0
1.0,34.0,2011-08-05,8589.67405823005,0.0
1.0,34.0,2011-08-12,8122.38852463748,0.0
1.0,34.0,2011-08-19,8633.06799182707,0.0
1.0,34.0,2011-08-26,8988.977407962471,0.0
1.0,35.0,2011-07-01,2987.621846685629,0.0
1.0,35.0,2011-07-08,2633.9476216833345,0.0
1.0,35.0,2011-07-15,2631.484419409556,0.0
1.0,35.0,2011-07-22,2420.0416847877705,0.0
1.0,35.0,2011-07-29,2311.077349940394,0.0
1.0,35.0,2011-08-05,2375.4488408624084,0.0
1.0,35.0,2011-08-12,2114.336368236697,0.0
1.0,35.0,2011-08-19,2272.1936913760646,0.0
1.0,35.0,2011-08-26,2303.2785177154647,0.0
1.0,36.0,2011-07-01,2860.954381716663,0.0
1.0,36.0,2011-07-08,2140.5978213269627,0.0
1.0,36.0,2011-07-15,1782.8496178240823,0.0
1.0,36.0,2011-07-22,1734.0474220235849,0.0
1.0,36.0,2011-07-29,1430.788176633105,0.0
1.0,36.0,2011-08-05,1347.7515631906356,0.0
1.0,36.0,2011-08-12,863.0189497648755,0.0
1.0,36.0,2011-08-19,488.4906133292172,0.0
1.0,36.0,2011-08-26,464.40663559780677,0.0
1.0,37.0,2011-07-01,2939.059652914419,0.0
1.0,37.0,2011-07-08,2938.017439739439,0.0
1.0,37.0,2011-07-15,2849.2116772943214,0.0
1.0,37.0,2011-07-22,2724.5369182248637,0.0
1.0,37.0,2011-07-29,2677.5583825021554,0.0
1.0,37.0,2011-08-05,2813.332361452611,0.0
1.0,37.0,2011-08-12,2712.53891450482,0.0
1.0,37.0,2011-08-19,3058.828996232051,0.0
1.0,37.0,2011-08-26,2734.253384963968,0.0
1.0,38.0,2011-07-01,83661.99443865314,0.0
1.0,38.0,2011-07-08,66134.74576022968,0.0
1.0,38.0,2011-07-15,62373.707145658576,0.0
1.0,38.0,2011-07-22,50937.006634784186,0.0
1.0,38.0,2011-07-29,60707.64287817224,0.0
1.0,38.0,2011-08-05,78120.16184402749,0.0
1.0,38.0,2011-08-12,61830.56920142963,0.0
1.0,38.0,2011-08-19,49708.15290744349,0.0
1.0,38.0,2011-08-26,60440.270975095475,0.0
1.0,40.0,2011-07-01,56251.52381919306,0.0
1.0,40.0,2011-07-08,52930.39152434087,0.0
1.0,40.0,2011-07-15,54039.71883468052,0.0
1.0,40.0,2011-07-22,52341.9586481676,0.0
1.0,40.0,2011-07-29,52826.59319092505,0.0
1.0,40.0,2011-08-05,55382.42285532387,0.0
1.0,40.0,2011-08-12,53530.196152276025,0.0
1.0,40.0,2011-08-19,54289.289667111705,0.0
1.0,40.0,2011-08-26,53630.48613509345,0.0
1.0,41.0,2011-07-01,973.1792791839514,0.0
1.0,41.0,2011-07-08,1160.570585885437,0.0
1.0,41.0,2011-07-15,1026.364649168502,0.0
1.0,41.0,2011-07-22,1103.8292072117572,0.0
1.0,41.0,2011-07-29,1234.1100882954877,0.0
1.0,41.0,2011-08-05,1412.7713931484693,0.0
1.0,41.0,2011-08-12,1607.435591912869,0.0
1.0,41.0,2011-08-19,1853.4344309607684,0.0
1.0,41.0,2011-08-26,2115.3121518755765,0.0
1.0,42.0,2011-07-01,8725.945303446055,0.0
1.0,42.0,2011-07-08,8543.424775266112,0.0
1.0,42.0,2011-07-15,7608.022187131422,0.0
1.0,42.0,2011-07-22,8233.450960751792,0.0
1.0,42.0,2011-07-29,7893.4820225601225,0.0
1.0,42.0,2011-08-05,8604.838963834593,0.0
1.0,42.0,2011-08-12,8036.624097031593,0.0
1.0,42.0,2011-08-19,7377.784064996792,0.0
1.0,42.0,2011-08-26,6762.455254980837,0.0
1.0,44.0,2011-07-01,4441.010822914446,0.0
1.0,44.0,2011-07-08,3889.962676895622,0.0
1.0,44.0,2011-07-15,3967.4308126317987,0.0
1.0,44.0,2011-07-22,3994.7914766444005,0.0
1.0,44.0,2011-07-29,4278.787352018131,0.0
1.0,44.0,2011-08-05,4544.829084072022,0.0
1.0,44.0,2011-08-12,4426.57394810197,0.0
1.0,44.0,2011-08-19,4236.412577861411,0.0
1.0,44.0,2011-08-26,4867.412474238496,0.0
1.0,45.0,2011-08-26,14.870262754166948,0.0
1.0,46.0,2011-07-01,20178.51153584133,0.0
1.0,46.0,2011-07-08,20041.525938079052,0.0
1.0,46.0,2011-07-15,18748.308966676996,0.0
1.0,46.0,2011-07-22,18930.377332535398,0.0
1.0,46.0,2011-07-29,18532.91382101347,0.0
1.0,46.0,2011-08-05,20095.95290966594,0.0
1.0,46.0,2011-08-12,18768.17454661877,0.0
1.0,46.0,2011-08-19,19060.66970790486,0.0
1.0,46.0,2011-08-26,19312.52240403631,0.0
1.0,47.0,2011-07-08,77.22607388949608,0.0
1.0,47.0,2011-08-05,77.22607388949608,0.0
1.0,47.0,2011-08-12,77.22607388949608,0.0
1.0,47.0,2011-08-19,77.22607388949608,0.0
1.0,48.0,2011-08-05,260.9934649013044,0.0
1.0,48.0,2011-08-12,754.6988588991985,0.0
1.0,48.0,2011-08-19,670.2733653755454,0.0
1.0,48.0,2011-08-26,260.9934649013044,0.0
1.0,49.0,2011-07-01,10530.847921546285,0.0
1.0,49.0,2011-07-08,9675.998402846015,0.0
1.0,49.0,2011-07-15,10151.764342698936,0.0
1.0,49.0,2011-07-22,12872.117524394036,0.0
1.0,49.0,2011-07-29,10700.77813600641,0.0
1.0,49.0,2011-08-05,12528.924102863266,0.0
1.0,49.0,2011-08-12,10884.488085353716,0.0
1.0,49.0,2011-08-19,11109.93111512155,0.0
1.0,49.0,2011-08-26,11590.608585320964,0.0
1.0,52.0,2011-07-01,1912.2844430210355,0.0
1.0,52.0,2011-07-08,1926.9727732313152,0.0
1.0,52.0,2011-07-15,1752.0788958502055,0.0
1.0,52.0,2011-07-22,1323.6041394405586,0.0
1.0,52.0,2011-07-29,1599.5459593544767,0.0
1.0,52.0,2011-08-05,2056.0727036119024,0.0
1.0,52.0,2011-08-12,1556.6098745316087,0.0
1.0,52.0,2011-08-19,1878.2014951288986,0.0
1.0,52.0,2011-08-26,2088.4346990507147,0.0
1.0,54.0,2011-07-08,54.57209106391133,0.0
1.0,54.0,2011-07-15,-20.087086601570945,0.0
1.0,54.0,2011-07-22,104.3702864358977,0.0
1.0,54.0,2011-07-29,38.32652456396795,0.0
1.0,54.0,2011-08-05,-18.48504554687929,0.0
1.0,54.0,2011-08-12,12.627275837721074,0.0
1.0,54.0,2011-08-19,48.16405149167008,0.0
1.0,54.0,2011-08-26,-77.2056555842671,0.0
1.0,55.0,2011-07-01,11649.251787332862,0.0
1.0,55.0,2011-07-08,10406.259184142618,0.0
1.0,55.0,2011-07-15,10811.008174535862,0.0
1.0,55.0,2011-07-22,9151.677621284078,0.0
1.0,55.0,2011-07-29,10131.809362326327,0.0
1.0,55.0,2011-08-05,9874.9150415841,0.0
1.0,55.0,2011-08-12,10428.51188339181,0.0
1.0,55.0,2011-08-19,9223.909520043802,0.0
1.0,55.0,2011-08-26,7364.60376825677,0.0
1.0,56.0,2011-07-01,2401.1662210773297,0.0
1.0,56.0,2011-07-08,2162.483940917367,0.0
1.0,56.0,2011-07-15,1881.5796534236374,0.0
1.0,56.0,2011-07-22,1711.1942903203394,0.0
1.0,56.0,2011-07-29,1427.408857233831,0.0
1.0,56.0,2011-08-05,1391.2173155837895,0.0
1.0,56.0,2011-08-12,1201.4810968676552,0.0
1.0,56.0,2011-08-19,1137.1539835287344,0.0
1.0,56.0,2011-08-26,1115.689774744978,0.0
1.0,58.0,2011-07-01,3760.2608087849803,0.0
1.0,58.0,2011-07-08,1644.0163463256324,0.0
1.0,58.0,2011-07-15,3159.7164764464833,0.0
1.0,58.0,2011-07-22,2211.987229596358,0.0
1.0,58.0,2011-07-29,2546.020880367607,0.0
1.0,58.0,2011-08-05,2411.302124432288,0.0
1.0,58.0,2011-08-12,1724.032185174525,0.0
1.0,58.0,2011-08-19,2150.705947512295,0.0
1.0,58.0,2011-08-26,3341.94470585417,0.0
1.0,59.0,2011-07-01,92.17403493427393,0.0
1.0,59.0,2011-07-08,65.33833799326514,0.0
1.0,59.0,2011-07-15,-39.16758744230772,0.0
1.0,59.0,2011-07-22,-160.6842732431674,0.0
1.0,59.0,2011-07-29,-105.73283971518556,0.0
1.0,59.0,2011-08-05,-25.951877452882922,0.0
1.0,59.0,2011-08-12,-212.88306025809885,0.0
1.0,59.0,2011-08-19,-101.01578240164834,0.0
1.0,59.0,2011-08-26,-37.07649984837788,0.0
1.0,60.0,2011-07-01,1241.0808469575795,0.0
1.0,60.0,2011-07-08,1259.3494577729953,0.0
1.0,60.0,2011-07-15,896.5873500637472,0.0
1.0,60.0,2011-07-22,945.0962451989844,0.0
1.0,60.0,2011-07-29,1211.3658125619631,0.0
1.0,60.0,2011-08-05,1209.245104570954,0.0
1.0,60.0,2011-08-12,881.5729547990277,0.0
1.0,60.0,2011-08-19,1020.8718782593432,0.0
1.0,60.0,2011-08-26,842.0574049743527,0.0
1.0,67.0,2011-07-01,4948.892198323551,0.0
1.0,67.0,2011-07-08,4461.753597880993,0.0
1.0,67.0,2011-07-15,4631.314861925598,0.0
1.0,67.0,2011-07-22,4726.39206512114,0.0
1.0,67.0,2011-07-29,4582.105106008518,0.0
1.0,67.0,2011-08-05,4878.194855438359,0.0
1.0,67.0,2011-08-12,4365.246908535994,0.0
1.0,67.0,2011-08-19,4448.433718682546,0.0
1.0,67.0,2011-08-26,4171.702844540868,0.0
1.0,71.0,2011-07-01,2418.026510884328,0.0
1.0,71.0,2011-07-08,2361.377156466578,0.0
1.0,71.0,2011-07-15,2676.792530542892,0.0
1.0,71.0,2011-07-22,2754.8414497008903,0.0
1.0,71.0,2011-07-29,2542.8730872342253,0.0
1.0,71.0,2011-08-05,2925.86592700191,0.0
1.0,71.0,2011-08-12,2832.566929691134,0.0
1.0,71.0,2011-08-19,2899.556780948607,0.0
1.0,71.0,2011-08-26,2837.1009713439685,0.0
1.0,72.0,2011-07-01,32739.349667386356,0.0
1.0,72.0,2011-07-08,31454.126096626016,0.0
1.0,72.0,2011-07-15,33957.931441094,0.0
1.0,72.0,2011-07-22,32209.142296723294,0.0
1.0,72.0,2011-07-29,34521.431251169386,0.0
1.0,72.0,2011-08-05,33882.12347293386,0.0
1.0,72.0,2011-08-12,33956.46311851891,0.0
1.0,72.0,2011-08-19,38399.724339078384,0.0
1.0,72.0,2011-08-26,31463.20132095387,0.0
1.0,74.0,2011-07-01,12444.185726385449,0.0
1.0,74.0,2011-07-08,12142.557945506998,0.0
1.0,74.0,2011-07-15,13488.128271806172,0.0
1.0,74.0,2011-07-22,12292.906751503355,0.0
1.0,74.0,2011-07-29,12845.19673493982,0.0
1.0,74.0,2011-08-05,14586.698503395428,0.0
1.0,74.0,2011-08-12,13310.145165500116,0.0
1.0,74.0,2011-08-19,15132.334332641332,0.0
1.0,74.0,2011-08-26,14297.32872123935,0.0
1.0,78.0,2011-08-26,12.799778177633602,0.0
1.0,79.0,2011-07-01,37176.360754230205,0.0
1.0,79.0,2011-07-08,35262.57344418348,0.0
1.0,79.0,2011-07-15,31773.8743651229,0.0
1.0,79.0,2011-07-22,29148.449102242623,0.0
1.0,79.0,2011-07-29,28116.91138880854,0.0
1.0,79.0,2011-08-05,43595.77864973052,0.0
1.0,79.0,2011-08-12,30133.345494770474,0.0
1.0,79.0,2011-08-19,28743.615531239688,0.0
1.0,79.0,2011-08-26,28331.997558114497,0.0
1.0,80.0,2011-07-01,17061.00554757652,0.0
1.0,80.0,2011-07-08,17522.447374742413,0.0
1.0,80.0,2011-07-15,17034.665892621437,0.0
1.0,80.0,2011-07-22,17120.18939579225,0.0
1.0,80.0,2011-07-29,16495.647762868954,0.0
1.0,80.0,2011-08-05,18639.57235353806,0.0
1.0,80.0,2011-08-12,17074.41507985576,0.0
1.0,80.0,2011-08-19,16993.613283294188,0.0
1.0,80.0,2011-08-26,16212.923330963524,0.0
1.0,81.0,2011-07-01,30960.359183590797,0.0
1.0,81.0,2011-07-08,31658.764169675644,0.0
1.0,81.0,2011-07-15,30115.917509931136,0.0
1.0,81.0,2011-07-22,29144.39633999344,0.0
1.0,81.0,2011-07-29,28649.289462661767,0.0
1.0,81.0,2011-08-05,31100.611685978878,0.0
